,label,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,frame_11,frame_12,frame_13,frame_14,frame_15,frame_16,frame_17,frame_18,frame_19,frame_20,frame_21,frame_22,frame_23,frame_24
60,go,-93.23904418945312,-101.928466796875,-109.28623962402344,-95.88712310791016,-105.68690490722656,-107.75277709960938,-113.09542083740234,-114.65947723388672,-113.0041275024414,-116.17567443847656,-113.50395202636719,-114.3040542602539,-114.86283111572266,-113.98062896728516,-111.91651916503906,-85.3109130859375,-59.3870849609375,-56.055721282958984,-61.521575927734375,-66.64448547363281,-75.87069702148438,-86.41680908203125,-94.9533462524414,-102.73257446289062,-111.58792114257812
61,go,-170.38157653808594,-189.6000518798828,-163.94119262695312,-144.114013671875,-134.82020568847656,-116.74024200439453,-97.26158142089844,-99.51750183105469,-115.9061279296875,-141.6256866455078,-153.1095428466797,-188.04981994628906,-259.0498352050781,-276.31024169921875,-215.72401428222656,-39.2786750793457,-53.425201416015625,-48.65940856933594,-56.007659912109375,-69.12191772460938,-84.63118743896484,-111.72265625,-133.72579956054688,-141.9656524658203,-171.45433044433594
62,left,-84.49971771240234,-92.7603530883789,-92.13054656982422,-82.60431671142578,-74.26809692382812,-59.2286491394043,-60.00136947631836,-66.09256744384766,-67.67750549316406,-74.5771255493164,-71.03363800048828,-70.94729614257812,-92.56175231933594,-42.52094268798828,-70.47119140625,-85.32855987548828,-90.7692642211914,-93.01775360107422,-95.22142791748047,-94.7386474609375,-95.69644165039062,-97.11380767822266,-95.81536865234375,-95.94442749023438,-95.99187469482422
63,no,-75.82976531982422,-79.89358520507812,-79.53715515136719,-78.81051635742188,-78.51801300048828,-82.869873046875,-81.05296325683594,-79.31147766113281,-77.27416229248047,-56.443111419677734,-37.408870697021484,-36.37885284423828,-35.82374572753906,-38.7834587097168,-45.57476043701172,-54.21979522705078,-61.458675384521484,-63.98842239379883,-70.71309661865234,-76.31459045410156,-77.2268295288086,-73.88236999511719,-71.91349029541016,-78.2044906616211,-80.0521469116211
64,down,-165.84671020507812,-161.09982299804688,-131.7765655517578,-129.15870666503906,-49.62519454956055,-44.90132522583008,-39.95552062988281,-52.64950942993164,-70.553955078125,-85.4284896850586,-97.5390396118164,-104.85466766357422,-111.43476104736328,-118.39201354980469,-123.75210571289062,-127.6019058227539,-130.53884887695312,-133.8578643798828,-141.35948181152344,-144.34779357910156,-146.4423065185547,-147.57606506347656,-148.284423828125,-151.19053649902344,-155.9461669921875
65,up,-120.59007263183594,-121.63956451416016,-122.53398895263672,-122.23204040527344,-121.64111328125,-123.1130142211914,-120.66386413574219,-121.98184204101562,-122.05020904541016,-121.90921020507812,-118.98236846923828,-91.67032623291016,-95.22633361816406,-100.28126525878906,-117.60779571533203,-120.61644744873047,-121.41849517822266,-101.88736724853516,-107.70419311523438,-114.04454803466797,-122.23066711425781,-122.27300262451172,-122.49893188476562,-124.59405517578125,-121.48919677734375
66,up,-123.19547271728516,-123.59671783447266,-123.10857391357422,-120.95697021484375,-122.90155029296875,-121.60315704345703,-121.38874053955078,-121.2354965209961,-121.3675537109375,-121.08397674560547,-124.87123107910156,-124.9997787475586,-122.4573745727539,-123.97500610351562,-122.06824493408203,-116.17874908447266,-119.81405639648438,-124.28231811523438,-124.0782699584961,-115.49112701416016,-28.03917121887207,-32.248260498046875,-20.950349807739258,-55.45164108276367,-119.69457244873047
67,go,-126.47020721435547,-129.61048889160156,-126.34996795654297,-126.9833755493164,-126.93807220458984,-125.98545837402344,-125.07841491699219,-128.78807067871094,-121.30348205566406,-98.7054672241211,-39.30841827392578,-25.72735023498535,-24.645278930664062,-28.374147415161133,-37.89911651611328,-38.03397750854492,-66.90413665771484,-87.04574584960938,-101.99232482910156,-104.15475463867188,-103.987548828125,-108.50237274169922,-108.55764770507812,-108.42097473144531,-114.89395904541016
68,up,-110.8001480102539,-113.5363998413086,-111.82910919189453,-109.84203338623047,-112.9649658203125,-112.12113952636719,-109.74030303955078,-74.72203826904297,-39.30131149291992,6.186966896057129,7.244842529296875,7.286076545715332,1.935758113861084,-88.04879760742188,-102.71603393554688,-104.64645385742188,-103.6255111694336,11.239960670471191,19.405683517456055,-69.49942779541016,-91.00091552734375,-86.0677719116211,-95.74586486816406,-96.64407348632812,-93.24638366699219
69,yes,-115.71158599853516,-113.94429016113281,-114.31292724609375,-117.7341537475586,-89.34403228759766,-24.016305923461914,-17.674022674560547,-16.22618865966797,-28.847103118896484,3.588268280029297,-3.9086222648620605,-10.161481857299805,-12.06053352355957,-13.552315711975098,-24.449665069580078,-40.37416076660156,-54.22930145263672,-68.4714126586914,-83.8436508178711,-82.50567626953125,-87.37110900878906,-99.0329818725586,-100.2752914428711,-103.78697967529297,-106.93124389648438
70,no,-130.60658264160156,-123.64698791503906,-132.70645141601562,-128.56961059570312,-118.21028900146484,-125.3369140625,-134.77334594726562,-132.12283325195312,-125.69300079345703,-121.87318420410156,-91.44368743896484,-66.92024230957031,-77.29823303222656,-89.3599624633789,-105.98535919189453,-115.84648895263672,-101.3348617553711,-106.24429321289062,-107.38008880615234,-120.94115447998047,-124.7310791015625,-128.98410034179688,-132.01214599609375,-104.17398071289062,-276.31024169921875
71,yes,-134.8287353515625,-134.13783264160156,-136.88002014160156,-136.22068786621094,-135.07994079589844,-136.0442657470703,-133.30581665039062,-120.88258361816406,-79.37022399902344,-29.84942626953125,-29.644874572753906,-24.563121795654297,-27.600400924682617,-15.704692840576172,-14.496854782104492,-14.711246490478516,-29.83148956298828,-31.621084213256836,-32.29472732543945,-42.23631286621094,-58.05261993408203,-88.3075180053711,-118.04554748535156,-119.09385681152344,-125.06002044677734
72,go,-62.3802490234375,-63.13488006591797,-56.01123809814453,-37.15420150756836,-33.83678436279297,-35.89456558227539,-39.26233673095703,-46.277957916259766,-49.924808502197266,-54.105098724365234,-55.12723922729492,-56.345703125,-62.09310531616211,-61.615333557128906,-60.77005386352539,-59.50905990600586,-57.16022491455078,-63.456844329833984,-58.700008392333984,-60.16828536987305,-61.28273391723633,-60.25059509277344,-60.75031661987305,-62.64078903198242,-57.62908172607422
73,no,-101.97625732421875,-100.62654876708984,-100.56978607177734,-101.68416595458984,-98.83403015136719,-93.76903533935547,-73.31477355957031,-75.15457153320312,-80.43114471435547,-81.57926177978516,-84.60055541992188,-85.93621826171875,-90.53136444091797,-96.06626892089844,-97.48017120361328,-99.21187591552734,-98.74110412597656,-98.4767837524414,-101.2072982788086,-96.94615936279297,-99.72117614746094,-102.37673950195312,-102.19731903076172,-99.63176727294922,-102.321044921875
74,down,-96.97663879394531,-101.01187896728516,-101.53544616699219,-91.02227783203125,-101.64363861083984,-97.88971710205078,-102.26014709472656,-102.02714538574219,-101.17433166503906,-102.49187469482422,-102.41371154785156,-102.30540466308594,-89.82151794433594,-91.74259948730469,-93.36524963378906,-97.16683959960938,-96.45643615722656,-99.19275665283203,-98.5479965209961,-97.73622131347656,-96.62047576904297,-101.1456298828125,-100.97868347167969,-116.18604278564453,-276.31024169921875
75,no,-111.47946166992188,-109.38294982910156,-113.71916198730469,-64.18447875976562,-70.15055084228516,-77.626953125,-86.5071029663086,-88.08709716796875,-103.43829345703125,-113.76658630371094,-119.2513656616211,-122.32039642333984,-124.33840942382812,-121.84896850585938,-123.57769012451172,-123.5337905883789,-122.15846252441406,-121.72721099853516,-114.28913879394531,-121.26078033447266,-123.02847290039062,-123.51325225830078,-123.3438949584961,-124.15526580810547,-122.73484802246094
76,left,-132.96670532226562,-133.96372985839844,-136.32542419433594,-135.382568359375,-137.20802307128906,-135.0601348876953,-133.43650817871094,-132.69302368164062,-132.701904296875,-136.5286102294922,-121.3285903930664,-106.0767593383789,-92.02566528320312,-53.05025100708008,-37.80356979370117,-46.963287353515625,-65.3592758178711,-74.35173034667969,-85.04676818847656,-97.1929931640625,-99.20137023925781,-99.1489028930664,-109.54791259765625,-116.53121185302734,-118.20323181152344
77,go,-108.08769989013672,-105.93870544433594,-107.43488311767578,-109.15217590332031,-107.81954956054688,-105.15414428710938,-106.88516998291016,-107.4535903930664,-109.0427017211914,-110.24322509765625,-110.24408721923828,-65.43387603759766,-65.71440124511719,-69.7649154663086,-73.75447082519531,-80.92858123779297,-87.25720977783203,-97.993408203125,-97.26227569580078,-97.56867218017578,-101.32464599609375,-105.30670928955078,-107.23677062988281,-107.05618286132812,-107.64881134033203
78,silence,-143.4725799560547,-141.93167114257812,-143.66859436035156,-143.531005859375,-142.9139404296875,-142.50137329101562,-142.40374755859375,-143.114501953125,-141.189453125,-144.35488891601562,-142.57290649414062,-143.20779418945312,-143.22317504882812,-143.58126831054688,-143.5417022705078,-143.18902587890625,-143.35116577148438,-142.985107421875,-140.46444702148438,-143.8701171875,-140.83779907226562,-144.65061950683594,-143.7068328857422,-142.3292236328125,-145.23854064941406
79,no,-152.56056213378906,-155.1734619140625,-155.20135498046875,-157.40115356445312,-156.5871124267578,-154.1172637939453,-150.55824279785156,-110.36957550048828,-67.01729583740234,-40.06770324707031,-45.271766662597656,-47.09207534790039,-45.420719146728516,-49.0426139831543,-56.9232177734375,-56.164642333984375,-60.51203536987305,-61.01564407348633,-60.2699089050293,-59.910465240478516,-65.19280242919922,-70.03410339355469,-73.90377807617188,-75.22710418701172,-75.30107116699219
80,up,-127.317626953125,-124.2121810913086,-124.95625305175781,-126.0687026977539,-124.79788208007812,-125.00533294677734,-126.58513641357422,-124.15283203125,-112.76729583740234,-30.490520477294922,-35.102935791015625,-35.71990203857422,-90.77597045898438,-110.9970932006836,-116.78296661376953,-80.23138427734375,-82.59220123291016,-84.09268188476562,-99.69851684570312,-101.32349395751953,-106.73157501220703,-109.912841796875,-110.64274597167969,-114.15050506591797,-120.50916290283203
81,up,-98.79712677001953,-118.48562622070312,-138.68887329101562,-149.1351776123047,-144.6881866455078,-148.52090454101562,-152.3905487060547,-147.58958435058594,-145.31008911132812,-149.0015869140625,-150.1764678955078,-148.5800018310547,-151.70791625976562,-147.3236846923828,-148.59408569335938,-149.99293518066406,-149.05398559570312,-59.79439926147461,-53.40034866333008,-50.171234130859375,-67.23217010498047,-94.62503051757812,-111.70586395263672,-123.7972412109375,-118.83234405517578
82,no,-130.86399841308594,-132.50914001464844,-128.0401153564453,-132.77764892578125,-133.86024475097656,-129.9647216796875,-131.02076721191406,-131.06939697265625,-127.01654052734375,-116.39175415039062,-116.95497131347656,-117.1826171875,-112.97674560546875,-112.03081512451172,-109.95121765136719,-117.3015365600586,-118.75106048583984,-118.09417724609375,-123.97962951660156,-124.12225341796875,-121.71050262451172,-121.03935241699219,-119.99198913574219,-126.15968322753906,-115.91083526611328
83,right,-141.149169921875,-154.74786376953125,-144.33865356445312,-140.910400390625,-178.87551879882812,-144.90896606445312,-142.12625122070312,-138.45089721679688,-126.4947280883789,-113.5298843383789,-98.78825378417969,-82.8264389038086,-90.68928527832031,-109.85647583007812,-140.70814514160156,-141.16700744628906,-142.46868896484375,-91.18258666992188,-85.2196044921875,-96.34676361083984,-117.48712158203125,-140.02732849121094,-145.13961791992188,-145.3883819580078,-139.42587280273438
84,right,-173.79209899902344,-168.82545471191406,-172.7357940673828,-166.1058349609375,-172.8961639404297,-172.4853973388672,-171.4940185546875,-174.5685577392578,-171.72726440429688,-162.7688751220703,-154.96792602539062,-122.67423248291016,-109.82756805419922,-120.52033233642578,-150.20655822753906,-153.95657348632812,-170.11895751953125,-110.88232421875,-128.63937377929688,-163.841796875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875
85,right,-113.94623565673828,-118.18936157226562,-116.93321990966797,-117.81221771240234,-120.02658081054688,-116.16686248779297,-113.39262390136719,-113.20980834960938,-111.6455078125,-114.27938842773438,-112.28206634521484,-113.40034484863281,-114.18303680419922,-116.83440399169922,-119.0453872680664,-120.6360855102539,-122.88436889648438,-123.10319519042969,-122.24040985107422,-124.88754272460938,-124.83517456054688,-123.69654083251953,-125.08843231201172,-126.02196502685547,-121.52092742919922
86,stop,-151.4956817626953,-121.78787231445312,-71.18566131591797,-48.02251434326172,-47.266536712646484,-58.877201080322266,-75.40554809570312,-45.45753479003906,-45.164756774902344,-33.977684020996094,-30.600841522216797,-35.3980827331543,-68.68037414550781,-66.52864837646484,-99.60746765136719,-112.30233764648438,-124.02897644042969,-128.92877197265625,-114.31858825683594,-133.39291381835938,-136.32351684570312,-134.43386840820312,-145.91452026367188,-141.8977508544922,-145.18405151367188
87,go,-156.1771240234375,-154.42872619628906,-158.94552612304688,-162.3636016845703,-162.46018981933594,-159.28860473632812,-159.15110778808594,-163.69635009765625,-159.73831176757812,-150.31488037109375,-143.7709503173828,-146.36306762695312,-92.59477996826172,-68.73774719238281,-74.53913879394531,-79.8492431640625,-93.59739685058594,-106.44175720214844,-114.83055877685547,-129.51547241210938,-134.47116088867188,-145.89013671875,-151.39413452148438,-156.19859313964844,-162.14804077148438
88,yes,-157.54676818847656,-163.1392059326172,-162.98500061035156,-165.75254821777344,-165.41278076171875,-162.24017333984375,-166.4307403564453,-165.71047973632812,-164.89793395996094,-163.1890106201172,-131.4593048095703,-90.87907409667969,-61.005069732666016,-62.843875885009766,-83.91569519042969,-112.67498779296875,-108.05951690673828,-102.65606689453125,-122.5073471069336,-122.00408935546875,-118.8160629272461,-113.53179931640625,-129.63699340820312,-157.33441162109375,-168.5780029296875
89,down,-103.24562072753906,-98.85438537597656,-98.46871948242188,-103.33009338378906,-102.05413818359375,-106.7822494506836,-107.96776580810547,-104.16336822509766,-102.92620849609375,-103.2305908203125,-44.77745819091797,-37.47979736328125,-57.06926727294922,-68.26956939697266,-73.73680877685547,-79.06800079345703,-88.00773620605469,-98.04119110107422,-102.2841796875,-106.23961639404297,-107.31023406982422,-104.93447875976562,-106.51681518554688,-105.84636688232422,-101.22827911376953
90,yes,-111.82955932617188,-112.23116302490234,-112.35218048095703,-111.42131805419922,-111.34579467773438,-110.74227142333984,-106.0278549194336,-102.8785629272461,-83.67817687988281,-55.05853271484375,-31.262271881103516,-9.674973487854004,1.6006712913513184,-4.643324375152588,-37.72747039794922,-37.75857162475586,-21.259828567504883,-15.804746627807617,-16.95578956604004,-17.61509132385254,-20.29711151123047,-23.89906120300293,-37.59389877319336,-60.88612365722656,-101.40884399414062
91,go,-56.78839874267578,-78.42752838134766,-63.95223617553711,-74.87995147705078,-85.89863586425781,-88.48201751708984,-91.21736907958984,-88.70747375488281,-87.01313018798828,-85.52482604980469,-90.72378540039062,-92.64396667480469,-85.56455993652344,-83.7436752319336,-87.6534652709961,-51.089717864990234,-51.49076843261719,-55.57780838012695,-61.150634765625,-70.95116424560547,-75.02262878417969,-82.06786346435547,-87.13487243652344,-88.94218444824219,-89.73007202148438
